mjd_utc	longitude_deg	radius_au
60991.540865941	99.946733670	0.967141540
60991.582532607	99.989767721	0.967142400
60991.624199274	100.032801697	0.967143256
60991.665865941	100.075835596	0.967144108
60991.707532607	100.118869419	0.967144957
60991.749199274	100.161903167	0.967145802
60991.790865941	100.204936841	0.967146644
60991.832532607	100.247970439	0.967147482
60991.874199274	100.291003964	0.967148316
60991.915865941	100.334037414	0.967149147
60991.957532607	100.377070790	0.967149974
60991.999199274	100.420104093	0.967150797
60992.040865941	100.463137324	0.967151617
60992.082532607	100.506170481	0.967152433
60992.124199274	100.549203566	0.967153245
60992.165865941	100.592236579	0.967154054
60992.207532607	100.635269521	0.967154859
60992.249199274	100.678302391	0.967155661
60992.290865941	100.721335190	0.967156459
60992.332532607	100.764367918	0.967157253
60992.374199274	100.807400575	0.967158043
60992.415865941	100.850433163	0.967158830
60992.457532607	100.893465680	0.967159614
60992.499199274	100.936498128	0.967160393
60992.540865941	100.979530507	0.967161169
60992.582532607	101.022562818	0.967161942
60992.624199274	101.065595059	0.967162711
60992.665865941	101.108627233	0.967163476
60992.707532607	101.151659338	0.967164237
60992.749199274	101.194691376	0.967164995
60992.790865941	101.237723347	0.967165749
60992.832532607	101.280755251	0.967166500
60992.874199274	101.323787088	0.967167247
60992.915865941	101.366818859	0.967167990
60992.957532607	101.409850565	0.967168730
60992.999199274	101.452882204	0.967169466
60993.040865941	101.495913778	0.967170198
60993.082532607	101.538945287	0.967170927
60993.124199274	101.581976732	0.967171652
60993.165865941	101.625008112	0.967172373
60993.207532607	101.668039429	0.967173091
60993.249199274	101.711070681	0.967173805
60993.290865941	101.754101871	0.967174515
60993.332532607	101.797132997	0.967175222
60993.374199274	101.840164061	0.967175925
60993.415865941	101.883195062	0.967176625
60993.457532607	101.926226001	0.967177320
60993.499199274	101.969256879	0.967178013
60993.540865941	102.012287695	0.967178701
60993.582532607	102.055318450	0.967179386
60993.624199274	102.098349144	0.967180067
60993.665865941	102.141379778	0.967180745
60993.707532607	102.184410352	0.967181419
60993.749199274	102.227440866	0.967182089
60993.790865941	102.270471320	0.967182756
60993.832532607	102.313501715	0.967183419
60993.874199274	102.356532052	0.967184078
60993.915865941	102.399562330	0.967184733
60993.957532607	102.442592550	0.967185385
60993.999199274	102.485622712	0.967186034
60994.040865941	102.528652816	0.967186678
60994.082532607	102.571682864	0.967187320
60994.124199274	102.614712854	0.967187957
60994.165865941	102.657742788	0.967188591
60994.207532607	102.700772666	0.967189221
60994.249199274	102.743802488	0.967189847
60994.290865941	102.786832255	0.967190470
60994.332532607	102.829861966	0.967191089
60994.374199274	102.872891622	0.967191704
60994.415865941	102.915921224	0.967192316
60994.457532607	102.958950771	0.967192924
60994.499199274	103.001980265	0.967193529
60994.540865941	103.045009705	0.967194129
60994.582532607	103.088039091	0.967194727
60994.624199274	103.131068425	0.967195320
60994.665865941	103.174097706	0.967195910
60994.707532607	103.217126934	0.967196496
60994.749199274	103.260156111	0.967197078
60994.790865941	103.303185236	0.967197657
60994.832532607	103.346214310	0.967198232
60994.874199274	103.389243333	0.967198804
60994.915865941	103.432272305	0.967199372
60994.957532607	103.475301226	0.967199936
60994.999199274	103.518330098	0.967200496
60995.040865940	103.561358920	0.967201053
60995.082532607	103.604387692	0.967201606
60995.124199273	103.647416416	0.967202156
60995.165865940	103.690445091	0.967202702
60995.207532607	103.733473717	0.967203244
60995.249199273	103.776502295	0.967203782
60995.290865940	103.819530826	0.967204317
60995.332532606	103.862559309	0.967204848
60995.374199273	103.905587745	0.967205376
60995.415865940	103.948616135	0.967205900
60995.457532606	103.991644477	0.967206420
60995.499199273	104.034672774	0.967206937
60995.540865940	104.077701025	0.967207449
60995.582532606	104.120729231	0.967207959
